-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,0,0,0,0,0,1,1,1,1,2,24,0,22,35,9,4,25,0,1,6,0,0,0,0,24,0,10,1,3,4,26,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,1,57,80,27,2,34,38,0,20,24,70,59,38,64,80,45,65,94,88,60,39,50,59,14,39,84,78,52,64,74,97,96,62,92,83,62,94,94,93,83,82,87,84,79,100,87,70,40,69,89,64,73,79,83,73,38,77,53,23,20,85,87,74,74,98,90,83,30,15,31,16,45,53,8,0,0,1,0,0,0,1,1,3,0,7,38,3,4,22,80,16,8,27,54,53,35,61,21
1,29,29,44,17,17,60,97,73,20,3,35,61,22,19,52,86,69,58,90,100,85,2,73,94,78,67,100,100,76,66,97,95,45,52,47,52,21,10,85,19,4,51,75,76,22,92,78,96,90,100,86,85,92,68,76,75,77,89,29,39,91,60,15,16,71,81,36,1,42,0,66,4,73,94,50,34,99,82,24,7,89,16,2,25,83,72,52,83,84,53,8,37,94,0,78,40,81,97,41,55
2,96,56,50,79,77,62,96,73,89,97,95,100,93,72,16,92,100,66,97,99,99,96,74,45,82,65,20,76,83,21,70,99,65,64,77,98,100,94,96,99,99,91,100,62,100,95,100,100,100,99,99,100,99,100,97,100,100,86,100,100,100,86,100,100,97,99,100,100,99,97,100,100,96,97,100,100,100,99,100,100,100,100,100,100,98,100,100,100,98,100,99,91,92,99,100,88,77,100,99,90
3,100,100,100,87,82,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,72,88,100,97,70,89,99,100,80,99,100,100,98,86,100,100,100,100,100,100,97,87,90,100,98,99,100,100,96,91,100,100,100,100,100,100,92,98,100,100,99,96,100,75,94,99,100,99,100,98,100,98,99,94,100,100,99,92,100,100,98,100,100,100,100,100,100,100,99,100,100,100,99,100,100
4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,99,97,100,100,98,100,100,99,100,100,100,100,100,100,100
5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100
