68,71,72,68,46,28,49,34,63,66,46,56,62,62,25,66,62,62,70,71,71,65,67,66,66,62,60,70,77,72,78,73,18,2,50,73,88,71,76,78,81,85,71,63,19,63,74,75,67,0,13,20,65,69,73,65,65,57,56,62,57,58,59,60,70,67,72,65,64,63,65,27,6,60,64,63,64,65,67,61,57,0,19,51,51,66,67,66,63,66,63,61,70,54,55,33,0,4,48,57
68,73,59,56,38,17,21,34,55,66,67,66,63,63,69,64,63,55,12,1,2,0,0,0,0,1,2,14,33,23,1,29,51,56,44,30,61,69,64,58,54,50,30,0,9,11,0,0,7,9,50,59,62,43,40,52,55,70,73,72,60,39,0,0,12,4,31,48,23,57,58,61,47,52,61,59,56,57,33,10,6,1,7,0,31,1,56,57,65,64,19,0,0,5,19,60,34,0,0,0
69,52,57,30,7,57,52,33,22,37,43,13,16,46,56,7,57,27,4,52,0,1,0,0,1,11,29,3,39,61,57,66,50,57,46,36,32,0,0,0,0,1,20,0,10,8,0,0,6,17,45,51,25,20,3,23,56,59,41,0,0,5,1,35,32,24,51,44,9,15,17,0,7,5,42,53,53,57,52,52,64,64,66,72,0,0,28,29,58,50,5,26,59,59,53,53,36,20,6,42
61,71,57,49,15,64,58,61,52,51,54,48,69,55,36,27,0,2,15,62,62,58,66,56,56,37,2,15,6,14,30,58,57,51,0,3,10,54,17,0,2,2,56,68,78,73,73,50,46,63,60,58,59,66,61,63,56,36,2,41,40,14,8,0,0,0,0,0,16,47,68,75,77,60,0,52,21,3,12,60,62,57,35,31,57,43,41,0,0,8,18,11,2,0,1,6,64,77,69,61
10,0,0,0,1,13,55,50,0,0,0,43,0,0,0,0,1,4,25,2,12,0,4,1,6,40,45,18,40,44,0,14,3,23,54,24,1,11,0,0,0,0,3,7,26,61,36,0,0,1,10,0,0,0,0,12,0,0,0,2,23,53,49,62,58,54,52,25,34,6,45,57,18,8,41,52,59,52,42,9,57,55,55,57,50,0,0,0,0,0,8,12,0,0,6,16,57,61,52,56
49,59,50,61,51,51,13,51,55,61,59,59,60,55,30,32,8,9,3,2,17,65,61,57,58,60,55,50,30,2,7,40,49,32,24,0,0,3,6,22,25,32,34,36,37,53,53,0,0,0,0,0,8,1,38,38,0,4,44,51,73,48,10,18,11,7,6,40,64,62,70,0,0,0,31,34,59,58,63,54,48,62,67,71,57,49,58,49,53,50,50,59,60,59,53,35,53,54,51,57
0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,1,13,35,0,0,0,0,0,0,0,0,0,9,1,1,9,14,15,0,0,0,0,0,0,8,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,4,17,2,0,1,2,0,0,0,1,4,0
41,48,25,10,10,11,26,35,42,22,12,6,9,18,34,40,39,22,24,20,20,17,8,6,13,9,2,5,19,15,19,20,24,24,25,28,32,21,20,18,12,18,20,24,20,20,18,6,6,8,23,35,48,50,48,52,33,29,28,24,25,11,4,4,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,16,35,28,22,11,0,0,0,0,0,0,9,9,8,25,5,3,1,5,0,0,0,0,1,7,8,12,19,10,33,19,0,1,0,0,0,0,1,1,1,1,4,25,30,27,25,20,23,35,45,48,41,43,46,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
