1884.4133,1842.0959,1853.9041,1849.6289,1872.3542,1850.0844,1831.1046,1843.0081,1852.5587,1864.243,1865.1829,1886.5022,1902.67
1891.6797,1837.2988,1849.0762,1844.8309,1894.0139,1881.6061,1852.7035,1857.4065,1845.3597,1852.2311,1850.7427,1838.4385,1856.5594
1891.6797,1844.4945,1858.7319,1852.028,1932.5199,1867.0576,1833.5044,1843.0081,1854.9585,1864.243,1884.4363,1876.8894,1897.8163
1886.8354,1832.5017,1853.9041,1847.23,1865.1344,1876.7566,1862.303,1857.4065,1830.9615,1847.4264,1872.4028,1862.4703,1858.9863
1872.3027,1844.4945,1858.7319,1832.8359,1872.3542,1876.7566,1833.5044,1845.4077,1852.5587,1885.8644,1872.4028,1884.099,1900.2432
1874.7249,1832.5017,1844.2483,1847.23,1850.6947,1888.8804,1862.303,1852.6071,1840.5603,1859.4382,1877.2163,1905.7277,1856.5594
1874.7249,1846.8931,1856.318,1840.033,1867.541,1876.7566,1838.3042,1843.0081,1845.3597,1861.8406,1857.9628,1850.4543,1890.5358
1877.147,1834.9003,1858.7319,1847.23,1889.2007,1881.6061,1852.7035,1852.6071,1847.7594,1866.6454,1884.4363,1905.7277,1851.7057
1874.7249,1851.6902,1858.7319,1840.033,1855.5079,1871.9071,1838.3042,1833.4089,1854.9585,1840.2192,1843.5226,1843.2449,1895.3894
1894.1018,1837.2988,1873.2156,1844.8309,1862.7278,1884.0308,1871.9025,1852.6071,1845.3597,1869.0477,1882.0297,1912.9373,1863.8401
1879.5691,1842.0959,1875.6295,1837.6339,1860.3212,1881.6061,1840.7041,1838.2085,1845.3597,1828.2074,1843.5226,1852.8575,1900.2432
1886.8354,1834.9003,1873.2156,1840.033,1867.541,1888.8804,1867.1027,1857.4065,1862.1575,1864.243,1867.5895,1903.3245,1863.8401
1874.7249,1851.6902,1856.318,1847.23,1853.1013,1879.1813,1845.5038,1833.4089,1862.1575,1864.243,1874.8096,1879.2926,1902.67
1872.3027,1844.4945,1853.9041,1842.4319,1867.541,1886.4556,1869.5026,1850.2073,1874.156,1881.0596,1857.9628,1876.8894,1849.2788
1877.147,1834.9003,1858.7319,1842.4319,1853.1013,1864.6328,1845.5038,1835.8087,1852.5587,1866.6454,1867.5895,1891.3086,1897.8163
1877.147,1818.1104,1863.5598,1847.23,1867.541,1876.7566,1850.3036,1855.0067,1869.3566,1849.8287,1855.556,1874.4862,1851.7057
1877.147,1830.1031,1853.9041,1849.6289,1860.3212,1871.9071,1855.1033,1831.0093,1852.5587,1881.0596,1869.9962,1888.9054,1888.1089
1872.3027,1820.5089,1856.318,1849.6289,1862.7278,1876.7566,1852.7035,1852.6071,1883.7548,1835.4144,1838.7092,1872.0831,1851.7057
1877.147,1844.4945,1858.7319,1852.028,1857.9146,1854.9338,1857.5032,1828.6095,1852.5587,1864.243,1884.4363,1881.6958,1892.9626
1860.1921,1837.2988,1853.9041,1854.427,1855.5079,1888.8804,1850.3036,1869.4053,1866.9569,1859.4382,1903.6898,1920.1469,1873.5476
1862.6143,1846.8931,1856.318,1842.4319,1857.9146,1879.1813,1847.9037,1845.4077,1859.7578,1866.6454,1903.6898,1884.099,1902.67
1872.3027,1837.2988,1858.7319,1840.033,1848.2881,1884.0308,1855.1033,1867.0055,1869.3566,1859.4382,1913.3165,1927.3564,1856.5594
1872.3027,1851.6902,1851.4901,1844.8309,1865.1344,1871.9071,1871.9025,1845.4077,1866.9569,1840.2192,1889.2496,1872.0831,1900.2432
1869.8806,1842.0959,1853.9041,1837.6339,1857.9146,1884.0308,1864.7028,1876.6045,1881.355,1866.6454,1922.9434,1927.3564,1841.9982
1835.9708,1813.3132,1815.281,1813.6439,1824.2218,1845.2349,1833.5044,1828.6095,1833.3613,1808.9884,1831.4891,1840.8417,1858.9863
1865.0364,1861.2844,1851.4901,1849.6289,1860.3212,1888.8804,1850.3036,1879.0043,1876.5557,1876.2549,1906.0966,1915.3405,1854.1326
1855.3478,1851.6902,1851.4901,1854.427,1867.541,1888.8804,1855.1033,1859.8063,1862.1575,1864.243,1901.2831,1908.1309,1890.5358
1860.1921,1856.4873,1853.9041,1837.6339,1867.541,1884.0308,1845.5038,1867.0055,1876.5557,1866.6454,1886.843,1912.9373,1868.6938
1860.1921,1844.4945,1861.1459,1844.8309,1848.2881,1888.8804,1855.1033,1874.2047,1859.7578,1869.0477,1898.8765,1920.1469,1902.67
1860.1921,1846.8931,1856.318,1837.6339,1862.7278,1888.8804,1845.5038,1869.4053,1878.9553,1869.0477,1882.0297,1900.9213,1892.9626
1855.3478,1837.2988,1856.318,1849.6289,1855.5079,1884.0308,1855.1033,1862.2061,1854.9585,1864.243,1906.0966,1908.1309,1905.0969
1860.1921,1844.4945,1856.318,1835.235,1848.2881,1896.1545,1845.5038,1862.2061,1881.355,1847.4264,1855.556,1896.115,1888.1089
1852.9257,1842.0959,1844.2483,1837.6339,1850.6947,1884.0308,1857.5032,1857.4065,1859.7578,1861.8406,1908.5032,1908.1309,1900.2432
1833.5487,1813.3132,1815.281,1794.4519,1826.6284,1852.509,1811.9055,1835.8087,1828.5619,1842.6216,1862.7761,1893.7118,1854.1326
1867.4585,1894.8644,1873.2156,1849.6289,1872.3542,1871.9071,1864.7028,1879.0043,1845.3597,1909.8881,1889.2496,1867.2767,1926.9388
1874.7249,1870.8787,1873.2156,1859.225,1857.9146,1876.7566,1864.7028,1881.4041,1864.5573,1897.8762,1891.6564,1893.7118,1900.2432
1857.7699,1892.4657,1882.8713,1868.8209,1865.1344,1867.0576,1850.3036,1879.0043,1842.96,1888.2667,1860.3694,1852.8575,1931.7926
1860.1921,1882.8715,1882.8713,1852.028,1874.7609,1867.0576,1843.104,1888.6033,1876.5557,1905.0834,1894.0631,1893.7118,1919.6582
1850.5035,1892.4657,1873.2156,1864.0229,1860.3212,1874.3318,1855.1033,1874.2047,1857.3582,1854.6335,1867.5895,1855.2607,1907.5238
1848.0814,1868.4801,1885.2853,1856.8259,1874.7609,1871.9071,1845.5038,1874.2047,1876.5557,1881.0596,1889.2496,1888.9054,1946.3539
1838.3929,1875.6758,1878.0435,1866.422,1857.9146,1876.7566,1869.5026,1879.0043,1859.7578,1883.462,1872.4028,1881.6958,1905.0969
1848.0814,1870.8787,1882.8713,1849.6289,1867.541,1862.208,1847.9037,1874.2047,1883.7548,1897.8762,1872.4028,1867.2767,1919.6582
1843.2372,1866.0815,1878.0435,1861.6239,1853.1013,1874.3318,1869.5026,1883.8037,1878.9553,1876.2549,1865.1829,1879.2926,1895.3894
1860.1921,1868.4801,1890.1132,1854.427,1857.9146,1859.7833,1857.5032,1869.4053,1886.1544,1852.2311,1853.1494,1850.4543,1912.3776
1860.1921,1875.6758,1873.2156,1871.22,1865.1344,1869.4823,1871.9025,1876.6045,1874.156,1885.8644,1867.5895,1884.099,1880.8282
1862.6143,1868.4801,1885.2853,1852.028,1850.6947,1859.7833,1845.5038,1864.6057,1876.5557,1869.0477,1855.556,1852.8575,1912.3776
1879.5691,1875.6758,1875.6295,1864.0229,1857.9146,1869.4823,1862.303,1874.2047,1852.5587,1902.681,1889.2496,1879.2926,1892.9626
1860.1921,1868.4801,1897.355,1849.6289,1853.1013,1857.3585,1850.3036,1867.0055,1871.7562,1881.0596,1882.0297,1881.6958,1917.2313
1855.3478,1880.4729,1890.1132,1873.6189,1855.5079,1871.9071,1876.7021,1898.2023,1852.5587,1883.462,1879.6229,1852.8575,1890.5358
1915.901,1854.0887,1870.8016,1859.225,1848.2881,1871.9071,1867.1027,1855.0067,1862.1575,1895.4739,1867.5895,1879.2926,1900.2432
1862.6143,1858.8859,1849.0762,1868.8209,1877.1675,1876.7566,1881.502,1871.8051,1833.3613,1876.2549,1855.556,1848.0511,1878.4014
1850.5035,1846.8931,1861.1459,1849.6289,1879.5741,1852.509,1859.9031,1833.4089,1857.3582,1883.462,1869.9962,1881.6958,1890.5358
1869.8806,1856.4873,1853.9041,1861.6239,1879.5741,1857.3585,1879.1021,1857.4065,1828.5619,1873.8525,1833.8959,1843.2449,1861.4132
1860.1921,1849.2916,1856.318,1866.422,1865.1344,1842.8101,1862.303,1838.2085,1857.3582,1893.0715,1884.4363,1893.7118,1892.9626
1872.3027,1858.8859,1858.7319,1864.0229,1855.5079,1857.3585,1871.9025,1864.6057,1826.1622,1890.6691,1857.9628,1879.2926,1861.4132
1860.1921,1856.4873,1858.7319,1866.422,1857.9146,1857.3585,1850.3036,1838.2085,1862.1575,1885.8644,1877.2163,1864.8735,1895.3894
1857.7699,1856.4873,1868.3877,1859.225,1841.0681,1871.9071,1871.9025,1859.8063,1852.5587,1881.0596,1872.4028,1879.2926,1866.267
1860.1921,1846.8931,1861.1459,1876.0179,1850.6947,1854.9338,1864.7028,1835.8087,1871.7562,1873.8525,1850.7427,1845.6479,1892.9626
1865.0364,1861.2844,1870.8016,1868.8209,1862.7278,1862.208,1883.9019,1859.8063,1833.3613,1897.8762,1869.9962,1881.6958,1854.1326
1867.4585,1856.4873,1870.8016,1861.6239,1862.7278,1850.0844,1871.9025,1867.0055,1842.96,1861.8406,1850.7427,1840.8417,1905.0969
1874.7249,1856.4873,1873.2156,1868.8209,1865.1344,1874.3318,1879.1021,1859.8063,1840.5603,1900.2786,1882.0297,1879.2926,1866.267
1874.7249,1851.6902,1870.8016,1864.0229,1857.9146,1850.0844,1876.7021,1838.2085,1845.3597,1878.6572,1886.843,1874.4862,1909.9507
1865.0364,1873.2772,1865.9738,1864.0229,1865.1344,1869.4823,1874.3024,1847.8075,1854.9585,1881.0596,1877.2163,1864.8735,1863.8401
1860.1921,1858.8859,1868.3877,1866.422,1857.9146,1850.0844,1871.9025,1831.0093,1854.9585,1883.462,1879.6229,1876.8894,1892.9626
1884.4133,1851.6902,1856.318,1856.8259,1889.2007,1867.0576,1855.1033,1881.4041,1859.7578,1869.0477,1853.1494,1869.6799,1849.2788
1877.147,1854.0887,1858.7319,1847.23,1906.047,1850.0844,1855.1033,1833.4089,1854.9585,1890.6691,1886.843,1893.7118,1890.5358
1877.147,1844.4945,1856.318,1844.8309,1884.3875,1864.6328,1857.5032,1869.4053,1854.9585,1847.4264,1850.7427,1843.2449,1858.9863
1877.147,1844.4945,1851.4901,1847.23,1896.4205,1859.7833,1859.9031,1838.2085,1857.3582,1869.0477,1874.8096,1879.2926,1890.5358
1881.9912,1851.6902,1856.318,1847.23,1867.541,1864.6328,1852.7035,1867.0055,1845.3597,1861.8406,1848.3359,1869.6799,1851.7057
1869.8806,1844.4945,1856.318,1842.4319,1886.7941,1852.509,1850.3036,1828.6095,1854.9585,1864.243,1882.0297,1876.8894,1900.2432
1874.7249,1858.8859,1853.9041,1842.4319,1867.541,1862.208,1855.1033,1871.8051,1850.1591,1866.6454,1877.2163,1886.5022,1849.2788
1874.7249,1846.8931,1853.9041,1844.8309,1869.9476,1857.3585,1859.9031,1831.0093,1852.5587,1845.0239,1853.1494,1843.2449,1888.1089
1889.2576,1858.8859,1858.7319,1842.4319,1884.3875,1867.0576,1855.1033,1869.4053,1862.1575,1861.8406,1882.0297,1884.099,1854.1326
1872.3027,1849.2916,1851.4901,1844.8309,1886.7941,1871.9071,1852.7035,1833.4089,1857.3582,1849.8287,1860.3694,1840.8417,1875.9745
2029.7408,1858.8859,1856.318,1842.4319,1879.5741,1876.7566,1855.1033,1852.6071,1859.7578,1869.0477,1882.0297,1876.8894,1846.8519
1872.3027,1856.4873,1851.4901,1849.6289,1886.7941,1879.1813,1857.5032,1835.8087,1850.1591,1859.4382,1872.4028,1869.6799,1892.9626
1877.147,1868.4801,1856.318,1847.23,1881.9808,1864.6328,1845.5038,1855.0067,1854.9585,1864.243,1869.9962,1869.6799,1878.4014
1867.4585,1854.0887,1849.0762,1847.23,1886.7941,1869.4823,1859.9031,1840.6083,1835.761,1876.2549,1889.2496,1898.5182,1900.2432
1881.9912,1858.8859,1868.3877,1849.6289,1881.9808,1874.3318,1840.7041,1862.2061,1854.9585,1861.8406,1850.7427,1833.6321,1880.8282
1872.3027,1842.0959,1849.0762,1849.6289,1860.3212,1874.3318,1850.3036,1857.4065,1840.5603,1885.8644,1872.4028,1876.8894,1909.9507
1884.4133,1837.2988,1853.9041,1840.033,1853.1013,1871.9071,1857.5032,1879.0043,1862.1575,1840.2192,1848.3359,1838.4385,1871.1207
1869.8806,1844.4945,1849.0762,1852.028,1867.541,1871.9071,1852.7035,1855.0067,1854.9585,1869.0477,1877.2163,1874.4862,1888.1089
1886.8354,1846.8931,1856.318,1840.033,1860.3212,1867.0576,1840.7041,1867.0055,1862.1575,1849.8287,1862.7761,1862.4703,1875.9745
1869.8806,1844.4945,1853.9041,1844.8309,1869.9476,1864.6328,1857.5032,1833.4089,1835.761,1936.3142,1867.5895,1879.2926,1885.682
1886.8354,1842.0959,1853.9041,1835.235,1865.1344,1867.0576,1847.9037,1859.8063,1847.7594,1881.0596,1882.0297,1900.9213,1868.6938
1867.4585,1842.0959,1844.2483,1842.4319,1877.1675,1862.208,1862.303,1862.2061,1830.9615,1859.4382,1848.3359,1862.4703,1888.1089
1891.6797,1844.4945,1858.7319,1852.028,1881.9808,1867.0576,1850.3036,1886.2035,1859.7578,1878.6572,1882.0297,1893.7118,1885.682
1872.3027,1851.6902,1844.2483,1856.8259,1867.541,1876.7566,1862.303,1869.4053,1830.9615,1864.243,1853.1494,1852.8575,1890.5358
1891.6797,1854.0887,1851.4901,1842.4319,1855.5079,1864.6328,1843.104,1871.8051,1854.9585,1873.8525,1867.5895,1900.9213,1892.9626
1874.7249,1851.6902,1844.2483,1842.4319,1857.9146,1864.6328,1847.9037,1867.0055,1830.9615,1866.6454,1865.1829,1876.8894,1895.3894
1881.9912,1837.2988,1853.9041,1832.8359,1872.3542,1857.3585,1838.3042,1864.6057,1854.9585,1871.4501,1874.8096,1876.8894,1888.1089
1877.147,1842.0959,1844.2483,1844.8309,1838.6615,1867.0576,1852.7035,1862.2061,1830.9615,1873.8525,1867.5895,1886.5022,1888.1089
1881.9912,1851.6902,1853.9041,1837.6339,1857.9146,1862.208,1833.5044,1857.4065,1876.5557,1845.0239,1843.5226,1852.8575,1888.1089
1894.1018,1839.6974,1841.8344,1856.8259,1862.7278,1862.208,1855.1033,1855.0067,1840.5603,1871.4501,1886.843,1891.3086,1861.4132
1862.6143,1842.0959,1856.318,1828.038,1869.9476,1893.7299,1840.7041,1850.2073,1866.9569,1852.2311,1869.9962,1874.4862,1888.1089
1860.1921,1839.6974,1841.8344,1847.23,1853.1013,1905.8535,1859.9031,1852.6071,1835.761,1895.4739,1891.6564,1908.1309,1878.4014
1860.1921,1866.0815,1851.4901,1840.033,1855.5079,1886.4556,1833.5044,1833.4089,1854.9585,1828.2074,1884.4363,1888.9054,1890.5358
1869.8806,1832.5017,1844.2483,1842.4319,1865.1344,1891.3051,1867.1027,1843.0081,1888.5541,1871.4501,1889.2496,1905.7277,1861.4132
1831.1266,1803.719,1824.9368,1808.8459,1807.3754,1850.0844,1811.9055,1811.8113,1818.9631,1835.4144,1857.9628,1876.8894,1858.9863
1869.8806,1834.9003,1844.2483,1864.0229,1869.9476,1893.7299,1869.5026,1852.6071,1830.9615,1869.0477,1869.9962,1874.4862,1858.9863
1865.0364,1851.6902,1856.318,1854.427,1879.5741,1891.3051,1831.1046,1855.0067,1857.3582,1878.6572,1896.4697,1908.1309,1892.9626
1865.0364,1866.0815,1856.318,1842.4319,1877.1675,1901.004,1852.7035,1850.2073,1840.5603,1835.4144,1857.9628,1867.2767,1866.267
1865.0364,1839.6974,1856.318,1856.8259,1865.1344,1930.1011,1838.3042,1845.4077,1857.3582,1878.6572,1903.6898,1917.7437,1895.3894
1857.7699,1832.5017,1873.2156,1844.8309,1853.1013,1896.1545,1855.1033,1862.2061,1840.5603,1873.8525,1884.4363,1898.5182,1858.9863
1867.4585,1846.8931,1853.9041,1844.8309,1855.5079,1884.0308,1831.1046,1847.8075,1854.9585,1888.2667,1894.0631,1920.1469,1892.9626
1860.1921,1825.306,1865.9738,1847.23,1841.0681,1898.5793,1850.3036,1857.4065,1859.7578,1866.6454,1889.2496,1908.1309,1858.9863
1862.6143,1842.0959,1858.7319,1852.028,1865.1344,1888.8804,1838.3042,1828.6095,1864.5573,1854.6335,1860.3694,1879.2926,1900.2432
1828.7045,1801.3204,1824.9368,1912.0029,1829.035,1869.4823,1821.5051,1816.6107,1826.1622,1837.8169,1860.3694,1881.6958,1820.1564
1860.1921,1844.4945,1868.3877,1849.6289,1855.5079,1884.0308,1845.5038,1843.0081,1854.9585,1847.4264,1865.1829,1860.0671,1888.1089
1877.147,1849.2916,1894.941,1856.8259,1860.3212,1869.4823,1847.9037,1883.8037,1871.7562,1876.2549,1877.2163,1881.6958,1888.1089
1884.4133,1861.2844,1887.6992,1852.028,1848.2881,1859.7833,1845.5038,1862.2061,1883.7548,1845.0239,1860.3694,1867.2767,1934.2195
1881.9912,1856.4873,1892.5271,1859.225,1865.1344,1879.1813,1850.3036,1891.0031,1881.355,1885.8644,1891.6564,1884.099,1895.3894
1874.7249,1885.27,1878.0435,1856.8259,1843.4747,1867.0576,1840.7041,1859.8063,1895.7532,1871.4501,1891.6564,1891.3086,1936.6464
1860.1921,1868.4801,1887.6992,1871.22,1872.3542,1867.0576,1852.7035,1883.8037,1876.5557,1854.6335,1882.0297,1857.6639,1883.2551
1869.8806,1875.6758,1882.8713,1847.23,1869.9476,1840.3854,1850.3036,1867.0055,1883.7548,1881.0596,1886.843,1879.2926,1907.5238
1860.1921,1870.8787,1878.0435,1852.028,1865.1344,1867.0576,1855.1033,1886.2035,1878.9553,1857.0359,1850.7427,1843.2449,1871.1207
1862.6143,1866.0815,1885.2853,1847.23,1848.2881,1854.9338,1850.3036,1857.4065,1888.5541,1859.4382,1896.4697,1884.099,1912.3776
1860.1921,1873.2772,1880.4574,1842.4319,1841.0681,1867.0576,1855.1033,1886.2035,1886.1544,1837.8169,1869.9962,1862.4703,1873.5476
1862.6143,1868.4801,1875.6295,1852.028,1853.1013,1859.7833,1847.9037,1862.2061,1883.7548,1859.4382,1889.2496,1876.8894,1924.512
1865.0364,1878.0743,1878.0435,1837.6339,1838.6615,1867.0576,1859.9031,1881.4041,1895.7532,1859.4382,1901.2831,1879.2926,1880.8282
1862.6143,1861.2844,1875.6295,1852.028,1865.1344,1852.509,1845.5038,1867.0055,1874.156,1852.2311,1867.5895,1848.0511,1922.0851
1872.3027,1863.683,1882.8713,1847.23,1867.541,1871.9071,1852.7035,1893.4027,1881.355,1883.462,1898.8765,1876.8894,1892.9626
1850.5035,1863.683,1887.6992,1852.028,1855.5079,1864.6328,1859.9031,1883.8037,1874.156,1847.4264,1860.3694,1845.6479,1919.6582
1845.6593,1866.0815,1894.941,1847.23,1853.1013,1867.0576,1857.5032,1900.6021,1883.7548,1871.4501,1896.4697,1886.5022,1895.3894
1867.4585,1851.6902,1873.2156,1868.8209,1860.3212,1857.3585,1903.1008,1857.4065,1838.1606,1878.6572,1857.9628,1860.0671,1890.5358
1845.6593,1873.2772,1861.1459,1868.8209,1865.1344,1871.9071,1876.7021,1867.0055,1857.3582,1900.2786,1877.2163,1884.099,1854.1326
1874.7249,1844.4945,1856.318,1880.8159,1850.6947,1871.9071,1883.9019,1843.0081,1838.1606,1893.0715,1865.1829,1879.2926,1897.8163
1857.7699,1844.4945,1861.1459,1866.422,1872.3542,1862.208,1881.502,1847.8075,1852.5587,1897.8762,1855.556,1867.2767,1856.5594
1874.7249,1844.4945,1858.7319,1871.22,1850.6947,1874.3318,1883.9019,1847.8075,1835.761,1917.0952,1860.3694,1893.7118,1880.8282
1860.1921,1842.0959,1863.5598,1864.0229,1850.6947,1862.208,1881.502,1845.4077,1859.7578,1881.0596,1841.116,1845.6479,1854.1326
1869.8806,1849.2916,1856.318,1871.22,1853.1013,1869.4823,1895.9012,1852.6071,1845.3597,1912.2905,1879.6229,1881.6958,1883.2551
1862.6143,1858.8859,1868.3877,1876.0179,1855.5079,1869.4823,1874.3024,1855.0067,1869.3566,1873.8525,1857.9628,1860.0671,1856.5594
1872.3027,1849.2916,1865.9738,1878.417,1855.5079,1869.4823,1893.5013,1852.6071,1854.9585,1888.2667,1865.1829,1886.5022,1890.5358
1857.7699,1856.4873,1875.6295,1864.0229,1848.2881,1862.208,1876.7021,1852.6071,1854.9585,1897.8762,1874.8096,1884.099,1873.5476
1881.9912,1861.2844,1865.9738,1876.0179,1867.541,1867.0576,1886.3016,1855.0067,1835.761,1881.0596,1850.7427,1855.2607,1888.1089
1872.3027,1868.4801,1875.6295,1861.6239,1872.3542,1867.0576,1876.7021,1862.2061,1857.3582,1905.0834,1884.4363,1891.3086,1880.8282
1874.7249,1854.0887,1865.9738,1885.6139,1872.3542,1867.0576,1893.5013,1867.0055,1833.3613,1885.8644,1853.1494,1848.0511,1888.1089
1860.1921,1863.683,1870.8016,1873.6189,1862.7278,1857.3585,1876.7021,1850.2073,1854.9585,1912.2905,1884.4363,1891.3086,1892.9626
1869.8806,1861.2844,1861.1459,1916.8009,1845.8813,1871.9071,1886.3016,1855.0067,1830.9615,1885.8644,1860.3694,1864.8735,1880.8282
1860.1921,1858.8859,1846.6622,1832.8359,1894.0139,1862.208,1847.9037,1847.8075,1854.9585,1871.4501,1879.6229,1879.2926,1897.8163
1867.4585,1844.4945,1837.0065,1847.23,1884.3875,1867.0576,1859.9031,1855.0067,1835.761,1871.4501,1872.4028,1879.2926,1885.682
1865.0364,1842.0959,1839.4204,1828.038,1879.5741,1859.7833,1826.3048,1840.6083,1852.5587,1878.6572,1855.556,1864.8735,1885.682
1884.4133,1834.9003,1834.5925,1844.8309,1877.1675,1864.6328,1855.1033,1845.4077,1835.761,1871.4501,1877.2163,1876.8894,1868.6938
1867.4585,1842.0959,1856.318,1864.0229,1877.1675,1857.3585,1826.3048,1826.2097,1864.5573,1849.8287,1853.1494,1838.4385,1885.682
1881.9912,1844.4945,1846.6622,1830.4369,1894.0139,1864.6328,1864.7028,1850.2073,1816.5635,1873.8525,1872.4028,1879.2926,1856.5594
1860.1921,1839.6974,1865.9738,1832.8359,1894.0139,1862.208,1831.1046,1838.2085,1845.3597,1847.4264,1865.1829,1857.6639,1890.5358
1879.5691,1832.5017,1844.2483,1842.4319,1879.5741,1869.4823,1864.7028,1859.8063,1823.7626,1876.2549,1884.4363,1886.5022,1856.5594
1860.1921,1849.2916,1858.7319,1854.427,1872.3542,1862.208,1833.5044,1847.8075,1842.96,1861.8406,1882.0297,1881.6958,1897.8163
1923.1674,1832.5017,1856.318,1854.427,1884.3875,1869.4823,1869.5026,1867.0055,1833.3613,1847.4264,1860.3694,1848.0511,1863.8401
1865.0364,1849.2916,1865.9738,1856.8259,1891.6073,1864.6328,1831.1046,1852.6071,1850.1591,1864.243,1884.4363,1879.2926,1897.8163
1879.5691,1839.6974,1868.3877,1847.23,1884.3875,1871.9071,1864.7028,1867.0055,1833.3613,1833.0121,1850.7427,1833.6321,1866.267
1855.3478,1842.0959,1858.7319,1852.028,1896.4205,1852.509,1835.9043,1838.2085,1852.5587,1873.8525,1874.8096,1881.6958,1892.9626
1877.147,1827.7046,1870.8016,1842.4319,1884.3875,1862.208,1874.3024,1855.0067,1840.5603,1842.6216,1860.3694,1867.2767,1856.5594
1879.5691,1834.9003,1851.4901,1844.8309,1889.2007,1852.509,1838.3042,1833.4089,1854.9585,1866.6454,1874.8096,1876.8894,1897.8163
1891.6797,1825.306,1863.5598,1842.4319,1843.4747,1869.4823,1869.5026,1850.2073,1828.5619,1849.8287,1867.5895,1874.4862,1851.7057
1889.2576,1830.1031,1861.1459,1847.23,1862.7278,1859.7833,1831.1046,1835.8087,1866.9569,1881.0596,1850.7427,1848.0511,1892.9626
1891.6797,1827.7046,1865.9738,1840.033,1845.8813,1869.4823,1864.7028,1850.2073,1854.9585,1873.8525,1872.4028,1879.2926,1861.4132
